Series Name	Series Code	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]	2019 [YR2019]	2020 [YR2020]	2021 [YR2021]	2022 [YR2022]
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Kenya	KEN	1313.85915831906	1187.32580653978	1420.07868776492	1457.54306069656	1496.65356762256	1525.74354624552	1550.20345227897	1604.80292678494	1653.82897976607	1616.5023986823	1705.74038395775	1754.5854745234
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Kiribati	KIR	1463.97560499238	1477.08842712057	1383.08941124787	1348.01190651003	1459.14369528831	1430.0367982762	1410.68797646856	1459.79367404876	1405.46918829731	1357.88882679933	1437.28738195624	1433.51603863349
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Korea, Dem. People's Rep.	PRK	..	..	..	..	..	..	..	..	..	..	..	..
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Korea, Rep.	KOR	9365.39498597615	16992.4790763689	27394.6503074507	28094.9177029868	28732.2310762599	29461.7840071118	30307.395236491	31053.6379289101	31640.2146297141	31372.4712614515	32730.6506278828	33644.6481836285
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Kosovo	XKX	..	..	3163.47273368974	3279.0529882044	3520.78042080341	3739.19634912583	3890.21160574522	4009.12233224441	4219.09743463949	3990.98611185295	4429.97572328785	4648.14110275108
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Kuwait	KWT	..	31662.8115135271	31082.351078872	30282.4710140979	29315.1960719019	29134.31663339	27244.4685667001	26664.6310993849	25777.5666177048	23929.4808797936	24871.8102240981	26787.5322941196
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Kyrgyz Republic	KGZ	1203.48194397682	718.337256607741	1080.54809182803	1101.70519073562	1121.08269123697	1146.10307377304	1177.4385849811	1197.61057003683	1226.82430631544	1102.664220604	1151.09662511884	1211.73881927528
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Lao PDR	LAO	634.159433413378	917.288738350594	1893.32662705338	2009.82553356013	2125.45905698314	2240.41634657505	2358.37266397522	2467.95576150974	2564.0196538036	2539.12452453054	2566.27742235222	2599.20507886835
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Latvia	LVA	..	6725.33754041856	12795.8782909892	13162.6545599056	13786.4567953114	14242.5726741319	14845.3348946383	15558.6917797211	16069.8404323203	15826.4126578529	16609.0751464608	16947.2926243787
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Lebanon	LBN	2753.854252138	5970.97454633499	8539.56607836072	7921.08023568609	7802.75136773923	8101.70966847538	8374.74035911015	8435.63735413766	8081.74334372685	6485.72603995421	6107.45470917147	..
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Lesotho	LSO	537.03818115625	727.232834451414	1084.75099838089	1092.08847278195	1113.86863173964	1140.38182437513	1090.98451594665	1061.4324235502	1040.21866526524	969.395952585626	972.692203701679	968.108194232948
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Liberia	LBR	..	763.426872528757	723.95918426021	714.182489983352	699.662946853965	675.059610609385	678.579144139741	673.411391957645	644.162065213927	612.38424757045	629.820554654024	646.501212781081
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Libya	LBY	..	11170.1299869712	10666.7164202121	8057.30035871789	7867.51573102412	7639.23267283823	9968.91609175944	10595.2468300703	9278.27171013324	6431.46291117054	8347.14263069653	8150.6317132969
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Liechtenstein	LIE	..	..	..	..	167809.21268111	..	..	..	..	..	..	..
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Lithuania	LTU	..	6423.42067622444	13262.3344620771	13850.0001271199	14263.9645773495	14810.2517786273	15661.9962536775	16443.5852875776	17249.7184431077	17241.295231239	18233.627441788	18366.9402285404
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Luxembourg	LUX	66027.0758007817	92527.7118069642	105338.956059283	105583.937014123	105462.012584423	108351.452158933	107142.127556443	106376.783565763	106729.024882424	104128.242111037	107792.189003826	107660.137422342
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Macao SAR, China	MAC	30001.3510554159	31667.8611224872	98752.3052436876	95001.4809686464	73220.6317344085	71394.8306650834	77056.6066362825	80477.6772351357	76959.2440999014	34561.9558035563	40601.2173112684	29369.5578720372
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Madagascar	MDG	546.37119885851	474.139021863369	450.412085208317	453.383414195979	455.638034528182	461.736048065177	467.655067576512	470.423898206918	478.926961296417	433.838239936144	447.784675857693	453.858172289476
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Malawi	MWI	354.000743722362	421.81945791554	529.850409467041	544.263793545252	544.276872378699	542.925736670113	549.626301333422	558.560452329935	573.400113656026	562.783038411047	563.361955900832	554.19850308816
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Malaysia	MYS	4260.27310320354	6461.98091059065	8976.53121881046	9369.08713371092	9699.58490873216	9984.14766956936	10416.0249898264	10777.7492376633	11114.5427067876	10374.1900518885	10575.8768707286	11371.9701581351
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Maldives	MDV	..	6904.65232159878	9286.68453951179	9584.44337216445	9434.31190964075	9619.95460501363	9916.45175637018	10342.889121625	10753.1213223443	7013.55575015699	9807.55718851497	10964.8427044825
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Mali	MLI	469.402492586947	556.772394087957	677.86114103669	703.231034498311	723.504204968944	741.797634704951	756.428073227314	767.571595544437	779.326625004357	745.885984807342	744.7604273415	748.687541318875
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Malta	MLT	10074.3043679381	17189.6323276122	22071.1191946794	23286.1927928061	24921.6778983872	25181.3589164131	27177.9082338784	27856.7644320024	28660.0276642308	25618.8891265456	28466.4444629252	30133.0402702549
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Marshall Islands	MHL	3024.45519447521	2786.34184125111	3529.43799657267	3554.49136238323	3703.64905889496	3862.82977094498	4091.24335092292	4373.87636173868	4984.64720085852	5041.05682629627	5262.47562425684	5403.21874473767
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Mauritania	MRT	1398.94107338421	1265.16043771711	1499.43183932942	1522.75913424016	1562.72685253245	1541.1628934975	1595.23329239011	1628.03887169419	1670.02883946475	1612.15435782832	1609.93171540178	1650.31943622823
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Mauritius	MUS	3810.48083308809	5671.0295504201	8859.2121832294	9181.61575362564	9507.87133656424	9868.32716641952	10247.6960577758	10652.4836886859	10956.9450226163	9357.30180117902	9672.94710484624	10545.3332288481
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Mexico	MEX	7595.10281825512	8954.82320779411	9404.6160601296	9553.28617407601	9753.40056232226	9897.17087805932	9997.70794168625	10120.3848292553	10013.7242540995	9147.07274359347	9525.42971880488	9755.616872671
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Micronesia, Fed. Sts.	FSM	2466.07634535317	2783.11617688558	2851.03543413615	2774.69471408479	2891.32210264749	2905.06145189951	2969.33933403314	2962.23858125628	2984.93012390233	2913.21837338295	2794.78641596039	2752.33899601901
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Moldova	MDA	..	1347.09284048658	2606.19306603964	2738.16197358831	2749.91303825395	2911.33776696462	3085.73889386565	3268.42596665742	3439.12963997156	3189.33637655884	3661.30346573435	3473.70890038398
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Monaco	MCO	106022.162653484	120467.751945702	157254.652499963	165362.431939836	170338.600368097	174739.577848097	168744.914980479	178868.246459563	191194.472375444	166910.630618865	204190.973407012	..
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Mongolia	MNG	1770.5410445345	1557.438440439	3697.60134052409	3909.91332022597	3919.35121410276	3892.65220459265	4023.78562383189	4242.30022232486	4385.11167749997	4106.60268415944	4107.18372164607	4242.1169370384
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Montenegro	MNE	..	4431.59838848296	6202.50378943662	6307.01559868803	6517.18961381857	6707.84725932128	7023.43051268611	7381.80417286363	7684.18036247051	6515.53374505326	7390.30464581964	7879.49013164319
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Morocco	MAR	1682.328125	1948.3544921875	3006.31665039063	3047.130859375	3139.22827148438	3116.56298828125	3234.75146484375	3296.19409179688	3355.61303710938	3081.36743164063	3290.60400390625	3291.87866210938
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Mozambique	MOZ	214.957611413287	293.708858339491	551.110608906043	573.995950317096	594.226917756451	597.944980574665	601.362056353415	604.007560604628	600.403365932758	576.223508810555	573.113052750624	580.731098874052
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Myanmar	MMR	190.01223798799	318.006931888885	1113.92742364195	1195.25728300762	1224.5623682428	1342.58653650353	1409.03375145116	1488.53054947365	1577.8027436178	1616.20853069741	1317.45304042813	1347.46357083207
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Namibia	NAM	2857.94726113739	3082.75924729664	4648.31721122161	4846.88957442448	4965.67282931154	4880.44510069008	4746.18339074779	4714.45257924139	4596.61963564645	4152.18069999648	4228.78499651537	4358.13764248623
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Nauru	NRU	..	..	7300.76072898902	8222.59710575045	7587.25148547245	8013.68195280319	7337.10340212801	7757.55741134353	8254.10660078396	8476.00419601799	8614.54144261545	8708.74883363689
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Nepal	NPL	420.743119934241	546.931625199911	807.136940579955	853.148050153495	882.307663457577	878.15038851576	946.042557935178	1006.60690912742	1061.48627770693	1018.10791290293	1042.9739742126	1083.03454999808
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Netherlands	NLD	31106.0519601296	40456.9422374474	44055.3042590473	44521.8945390276	45193.4032187971	45938.7850440865	46997.3454541962	47826.8191172843	48443.7320540283	46303.21886247	48301.528960019	49979.8526959877
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	New Caledonia	NCL	..	..	..	..	32428.5721129183	..	..	..	..	..	..	..
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	New Zealand	NZL	26371.0033166896	30825.9567973652	37223.3066448715	38005.28193021	38630.7265886928	39208.7676333129	39751.6136157315	40422.3457941784	40757.3681518167	39607.8789270066	41481.9867434011	42271.7147232417
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Nicaragua	NIC	1241.3997964367	1429.72851313553	1898.45751567407	1960.70266106062	2025.32726145896	2087.68769001084	2153.60380417758	2052.13590174056	1965.2779064393	1904.28436642011	2072.28753286184	2119.74309778536
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Niger	NER	461.215528155349	389.077522980843	466.333676001327	478.855153876499	481.111301119154	489.433812337937	494.616648034544	510.573131003546	520.919400175727	519.678795257985	507.711131655296	545.464223415512
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Nigeria	NGA	1608.77988597578	1462.53629195275	2585.64771859088	2677.49412204549	2679.55476480921	2570.96027836553	2527.00012036433	2512.0809827586	2505.46274518312	2401.18390022989	2429.58578108445	2449.58847573807
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	North Macedonia	MKD	3568.0635685747	3283.37934095351	4530.68414622156	4687.29849775791	4861.55615984223	4994.56120070716	5043.6945185295	5184.69680504137	5386.2027499932	5067.21588735157	5365.47609852695	5500.39905918291
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Northern Mariana Islands	MNP	..	..	16204.5455998391	16974.2784213627	17665.1007493109	22995.5274095066	28549.3265760963	23242.9254375819	20796.0304233721	14703.5116119755	..	..
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Norway	NOR	49937.4557760277	67846.5968530147	73515.9144885958	74180.323865677	74809.9658049898	75017.4944737055	76247.4116556881	76373.6474592839	76712.2871258373	75287.2059530897	77805.007548197	79638.7514188009
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Oman	OMN	16255.5858661614	19953.6751804852	19387.0827691562	18694.3109518924	18777.4330589162	18799.808451388	18260.005074704	18256.6531453301	18044.2704535008	17662.242841682	18300.7619953758	18856.8752373478
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Pakistan	PAK	862.416479655436	948.938461456233	1201.90825152423	1240.48943795561	1282.44302583998	1337.12324109653	1377.96953772468	1440.42525197924	1452.85142930928	1409.6974610352	1473.86475343111	1535.71790921163
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Palau	PLW	..	11392.0359999667	13780.0546089266	14654.7603916932	15761.3633809149	15728.7760088431	15069.4663574461	15062.9567623759	15078.7089537793	13662.754094839	11806.8916100821	..
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Panama	PAN	5186.2505696768	7021.54644978138	12741.3804471235	13155.4536707181	13669.5594424097	14099.9363233454	14634.8425025331	14922.1299997158	15166.880907114	12307.2592109457	14069.8794111579	15388.0558729164
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Papua New Guinea	PNG	1907.7339634255	1999.96960896241	2177.07091391203	2408.10859590806	2502.07374624489	2575.06782209495	2603.01534652094	2536.08349331639	2590.49423611278	2455.14563769393	2408.24912014633	2471.04975052458
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Paraguay	PRY	4036.31370832231	4056.23034675612	5561.53693078177	5774.57148753623	5861.38972416093	6025.08425768364	6226.67249000999	6338.50051617107	6229.21196026985	6095.3787181181	6259.72574093859	6193.36175156423
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Peru	PER	2695.37329981059	3279.35518114583	5977.18223427784	6056.03329741704	6180.11879937394	6337.58001187484	6400.03774661119	6530.42250235755	6550.44751849538	5754.31017208715	6446.89324991919	6554.96056212326
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Philippines	PHL	1739.94518885721	1831.69920990202	2717.67977988136	2843.84360745638	2974.29692047629	3130.91064471274	3289.47227216562	3439.1005276189	3589.6136409773	3195.53888662755	3328.0423592686	3527.98115676127
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Poland	POL	5111.3453296443	7344.12076059522	11571.6148487478	12024.6095070994	12560.051419682	12936.5732568387	13599.8180191148	14408.384388723	15053.2393552684	14774.989199307	15850.2925402206	16704.943397031
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Portugal	PRT	14572.2883800743	18795.0311479834	18584.5540451703	18833.0518281692	19250.1065376852	19700.9100016775	20441.4858041084	21057.6174784232	21617.411624379	19802.2290212165	20835.1089275313	22112.7437601324
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Puerto Rico	PRI	18733.6743372881	26132.0036445504	29426.1576026315	29554.6244202874	29763.4883013861	29961.7528224649	29809.2177040267	29687.2064763276	30181.2724849071	28138.6774652219	28423.812619455	29752.128106078
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Qatar	QAT	..	52157.7633475495	72012.5495510667	69723.7273748036	66984.9102002396	64233.2622149736	60551.0200448825	60080.696551117	59672.641552652	58476.1994291413	61000.977393606	63782.5102627249
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Romania	ROU	5017.16180736168	4567.24005700946	8287.2503466763	8661.12275559441	8976.95523628605	9286.59692405866	10106.0184481755	10778.449248216	11252.8865517098	10898.9223283807	11617.9906328326	12279.5695705611
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Russian Federation	RUS	7849.51904296875	5323.66650390625	9621.517578125	9520.9482421875	9313.021484375	9313.9755859375	9473.1875	9739.908203125	9958.4697265625	9714.3837890625	10301.6650390625	10078.900390625
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Rwanda	RWA	371.008359161828	337.631910732749	665.936530639405	690.394865804331	733.822850390664	758.870142887294	769.432794955634	815.050688012274	871.109890772384	821.785059617138	889.812042841873	940.406678889264
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Samoa	WSM	2547.01968843056	2908.18843177317	3943.15993927982	3933.41612783162	4048.46705675448	4329.72761073887	4346.50453044772	4277.3419561037	4421.29448449939	4223.58811344915	3855.56898744141	3564.43622669096
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	San Marino	SMR	..	55756.9622865826	41983.4294673481	41558.6988188161	42281.8112547926	42935.4173339053	42765.6998141707	43277.501413246	44143.0456407723	41415.6669631563	45269.4740488597	..
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Sao Tome and Principe	STP	..	..	1473.34465607284	1540.11957091367	1571.4985399244	1608.88567800348	1643.47264158121	1665.39571641412	1676.39631287316	1695.17129168174	1692.43530980748	1676.02683335739
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Saudi Arabia	SAU	17758.8350422212	17018.6118875931	19526.1522225461	19905.9948365907	20442.3660631613	20508.1176491661	20028.2136481198	20096.552487567	19806.1154660443	18856.9138053997	19621.8919382452	21068.9975123027
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Senegal	SEN	1015.03710674857	1076.89230453299	1157.11512987978	1196.16430775301	1238.12639982031	1281.54612066997	1339.56800121954	1384.64207472079	1409.97082084872	1391.04695493568	1443.3259187467	1465.10574972957
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Serbia	SRB	..	3193.25900294056	5524.96786533256	5462.73477497385	5588.9794435877	5805.89806200667	5959.52130391171	6261.52570046486	6567.90805482597	6552.08439071824	7113.57524471935	7353.61357994742
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Seychelles	SYC	8914.9969052251	11883.9045043124	14266.584154336	14617.2015011563	14894.4857827096	15446.8134342704	15683.6907964471	16110.9852429799	16747.3432803379	15168.7795782587	15859.6786866104	17117.0256711597
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Sierra Leone	SLE	549.574805432391	400.598934284692	734.354168837521	748.928417330152	581.293411814954	603.408938039901	611.083994807401	617.529519430669	634.985615716206	608.338120204502	619.269223322176	627.163825579623
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Singapore	SGP	23272.7000932159	34890.0811365168	53298.9728558286	54681.9336458253	55645.6068614606	56906.6325840043	59440.199713909	61276.9465931259	61386.2361505887	59175.8110412137	67175.8639994972	67359.7898784862
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Sint Maarten (Dutch part)	SXM	..	..	33563.6000709384	33118.7555918907	32274.8905524359	31507.8689258878	29237.8460926268	27093.797137995	28972.9116359026	23790.9855266944	25208.3776609662	27307.5141104921
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Slovak Republic	SVK	..	8914.59898415289	15205.3955780546	15600.3671671802	16390.8821748507	16687.9844571492	17151.652477668	17818.2341072167	18240.7209260966	17617.049313456	18513.0853425432	18875.7067497287
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Slovenia	SVN	..	16240.6568860495	19922.474290455	20453.8333877187	20890.1664304173	21541.176421949	22563.7589398118	23483.529124564	24125.3920363107	22928.7627401934	24744.841297261	26066.6913855906
GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	Solomon Islands	SLB	1846.20855347859	1790.37375415648	2182.87689484183	2153.33551828523	2134.80542436874	2197.98818417618	2210.91151663256	2217.81728511053	2203.98340100178	2079.56036003971	2019.04648294779	1893.10430614178
